game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
587,1988,w,1-0,1.0,97,E66,26,62,30,-1,0.0,13,k,2.6,0,0,1,0,2,35.95,35.61904761904762,1.0245429729999598,12,0,5,10,0
588,1988,w,1-0,1.0,83,A65,16,-1,42,-1,0.0,15,k,1.7,0,0,2,1,3,46.0,42.904761904761905,1.082137342900926,8,4,7,4,1
589,1988,w,0-1,0.0,50,A20,8,-1,22,-1,0.0,17,k,1.7333333333333334,0,0,0,0,2,47.93333333333333,39.625,1.2190145690955687,7,2,3,3,0
592,1988,w,1-0,1.0,111,E32,10,-1,10,-1,0.0,29,k,2.1,0,0,0,0,2,43.1,36.095238095238095,1.2144345418309173,8,8,5,2,1
593,1988,w,1/2-1/2,0.5,123,C85,11,57,11,116,0.06504065040650407,9,k,3.0,0,0,0,0,2,44.85,32.714285714285715,1.387328752519275,11,1,6,4,0
601,1988,w,1/2-1/2,0.5,84,D17,8,62,27,62,0.27380952380952384,19,k,2.9,0,0,1,1,3,45.15,39.80952380952381,1.1454923053133899,13,4,5,9,0
602,1988,w,1-0,1.0,75,E32,10,-1,10,-1,0.0,-1,none,1.9,6,0,0,0,2,38.15,40.38095238095238,0.9584079290072728,8,0,3,8,0
603,1988,w,1/2-1/2,0.5,35,E12,11,-1,16,-1,0.0,21,k,3.0,0,-1,-1,-1,-1,40.375,34.5,1.1669499513146522,2,0,3,1,0
604,1988,w,1/2-1/2,0.5,82,E92,23,-1,23,-1,0.0,15,k,3.0,0,0,1,0,2,36.05,35.523809523809526,1.004566865350411,11,0,4,3,0
605,1988,w,1/2-1/2,0.5,48,D18,6,-1,27,-1,0.0,15,k,2.5714285714285716,0,2,1,0,3,39.57142857142857,37.333333333333336,1.1043067411312035,7,0,2,9,0
606,1988,w,1-0,1.0,87,D36,7,65,17,71,0.19540229885057472,21,q,1.9,0,0,0,0,2,41.45,37.42857142857143,1.120009786822669,12,1,9,3,0
609,1988,w,1-0,1.0,115,D76,11,89,27,-1,0.0,13,k,2.25,0,0,2,0,3,45.55,34.523809523809526,1.334168302671373,12,1,8,5,1
611,1988,w,1-0,1.0,77,D35,7,-1,27,-1,0.0,25,k,2.9,0,0,1,0,2,40.45,39.904761904761905,1.030132574561454,9,2,6,3,0
612,1988,w,1-0,1.0,53,E57,11,-1,27,-1,0.0,17,k,2.588235294117647,0,0,0,0,2,48.0,38.23529411764706,1.2491848399559078,8,1,2,3,0
616,1988,w,1/2-1/2,0.5,142,E20,8,39,18,80,0.44366197183098594,21,k,2.65,0,0,1,0,2,37.6,26.61904761904762,1.4618635051732327,14,7,9,4,1
617,1988,w,0-1,0.0,70,E91,16,-1,16,-1,0.0,19,k,2.25,0,0,1,1,2,37.65,37.0,1.0530037259926885,7,1,3,3,0
619,1988,w,1/2-1/2,0.5,100,A29,9,71,31,85,0.16,13,k,2.75,2,0,0,0,2,36.5,37.95238095238095,0.9757806852543693,11,2,8,6,0
620,1988,w,1/2-1/2,0.5,123,A29,9,40,30,121,0.024390243902439025,13,k,2.6,0,0,0,0,2,36.15,36.42857142857143,1.021716479124131,14,4,4,9,1
623,1988,w,1-0,1.0,71,D35,7,-1,23,-1,0.0,19,q,2.0,0,0,1,0,3,46.45,36.23809523809524,1.2811434835894218,6,3,6,3,1
626,1988,w,1-0,1.0,45,D31,7,-1,-1,-1,0.0,31,k,1.6153846153846154,0,0,1,0,3,41.38461538461539,35.38461538461539,1.1851176159484733,3,0,1,1,0
628,1988,w,1-0,1.0,76,D21,6,11,18,44,0.4342105263157895,-1,none,1.35,0,0,0,0,2,31.75,26.38095238095238,1.2339884329226076,10,0,10,3,1
631,1988,w,1-0,1.0,121,E37,10,24,10,109,0.10743801652892562,-1,none,1.4,5,0,1,0,3,37.45,38.76190476190476,0.989421353388237,12,2,3,9,0
632,1988,w,1-0,1.0,59,D20,4,22,13,-1,0.0,25,q,1.8421052631578947,0,0,0,1,2,39.31578947368421,27.2,1.6608758411735662,11,7,2,12,0
633,1988,w,1-0,1.0,95,E13,10,72,10,-1,0.0,25,k,2.35,0,2,1,0,2,37.95,34.666666666666664,1.1205185027091722,8,0,5,9,0
634,1988,w,1-0,1.0,57,D06,5,24,20,-1,0.0,-1,none,0.7894736842105263,2,0,1,1,3,46.8421052631579,25.473684210526315,1.9591235962778748,8,0,3,9,0
635,1988,w,1-0,1.0,83,E69,24,-1,56,-1,0.0,11,k,1.8,0,0,0,0,2,44.75,35.76190476190476,1.2653294778716933,8,6,4,6,0
636,1988,w,1-0,1.0,61,D06,5,28,13,50,0.19672131147540983,19,k,2.75,3,0,0,0,2,34.5,27.0,1.423034160452906,11,0,2,11,0
637,1988,w,1/2-1/2,0.5,54,B39,8,-1,15,-1,0.0,27,k,2.6470588235294117,0,0,0,0,2,39.470588235294116,45.05555555555556,0.9177993180545848,5,0,2,3,0
638,1988,w,1-0,1.0,90,B01,3,43,14,84,0.07777777777777778,17,k,2.2,0,2,0,0,2,37.5,35.19047619047619,1.0908112684166955,11,2,9,3,0
639,1988,w,1-0,1.0,53,B06,11,-1,28,-1,0.0,25,k,0.8823529411764706,0,0,1,0,3,40.0,40.470588235294116,0.984885128107329,7,0,3,11,0
640,1988,w,1-0,1.0,67,D85,7,-1,10,-1,0.0,27,k,2.25,0,0,1,0,2,40.6,36.57142857142857,1.1189330864180735,4,1,3,3,0
641,1988,w,1-0,1.0,65,A56,25,-1,31,-1,0.0,33,k,1.75,1,0,0,1,1,42.2,30.0,1.438889492778807,5,0,1,4,0
642,1988,w,1-0,1.0,49,A29,5,-1,22,-1,0.0,13,k,1.8571428571428572,0,0,1,0,2,34.5,39.8,0.8857552270304396,4,4,3,1,1
643,1988,w,1-0,1.0,61,D51,11,-1,30,-1,0.0,19,k,2.35,0,0,1,0,3,48.8,30.666666666666668,1.6370793674297566,9,6,0.0,8,0
644,1988,w,1-0,1.0,41,D06,5,-1,22,-1,0.0,15,k,3.0,0,0,2,0,3,41.09090909090909,35.18181818181818,1.1438147729147174,5,0,3,3,0
645,1988,w,1-0,1.0,91,C18,10,31,10,-1,0.0,27,k,1.55,0,0,1,0,2,34.3,26.857142857142858,1.3565102786965841,9,1,9,3,1
646,1988,w,1-0,1.0,55,B04,30,-1,30,-1,0.0,19,k,2.0,0,0,0,0,2,39.388888888888886,38.111111111111114,1.0193953128824382,4,1,3,5,0
647,1988,w,1-0,1.0,45,D36,7,-1,27,-1,0.0,21,k,2.6153846153846154,0,0,0,0,2,45.69230769230769,34.76923076923077,1.3015265538391725,4,0,0.0,6,0
648,1988,w,1-0,1.0,55,D89,7,54,10,-1,0.0,19,k,3.0,0,0,1,0,2,40.05555555555556,29.444444444444443,1.491322306055338,8,1,5,7,1
649,1988,w,1-0,1.0,31,D13,9,-1,26,-1,0.0,17,k,3.0,0,-1,-1,-1,-1,41.666666666666664,41.0,1.0067845213335853,4,0,0.0,8,0
650,1989,w,1-0,1.0,73,D20,4,-1,20,-1,0.0,-1,none,0.55,5,0,3,0,4,43.8,33.57142857142857,1.3709030589024924,9,5,6,5,1
652,1989,w,1-0,1.0,49,A42,8,-1,21,-1,0.0,25,k,1.6,0,0,2,0,3,44.06666666666667,41.0,1.0873026718308705,8,3,7,3,0
655,1989,w,1-0,1.0,101,A21,8,16,34,-1,0.0,27,k,2.3,0,0,0,0,2,37.3,30.571428571428573,1.2569130199302614,11,4,3,11,0
658,1989,w,1/2-1/2,0.5,80,D39,8,45,21,60,0.2625,17,q,1.0,2,0,0,0,2,38.2,34.38095238095238,1.1329565973545557,11,4,9,1,1
659,1989,w,1/2-1/2,0.5,73,E37,10,23,10,-1,0.0,-1,none,1.3,5,0,0,0,2,29.95,35.095238095238095,0.9108652856706432,10,0,9,3,0
660,1989,w,1-0,1.0,57,A34,10,-1,29,-1,0.0,19,k,3.0,0,0,0,0,2,45.21052631578947,30.105263157894736,1.5529729586830092,7,2,2,3,1
661,1989,w,1/2-1/2,0.5,33,D17,6,-1,27,-1,0.0,19,k,3.0,0,-1,-1,-1,-1,52.57142857142857,35.714285714285715,1.5041445857622329,3,0,1,3,0
665,1989,w,1/2-1/2,0.5,57,E87,22,-1,24,-1,0.0,-1,none,1.736842105263158,0,0,1,0,3,44.68421052631579,34.31578947368421,1.324267030900218,4,0,4,5,0
667,1989,w,1-0,1.0,103,D35,7,41,17,98,0.05825242718446602,-1,none,1.65,8,0,0,0,2,40.95,34.95238095238095,1.1731973341251927,13,2,9,6,0
668,1989,w,1-0,1.0,81,E35,9,36,20,-1,0.0,-1,none,1.25,5,0,0,0,2,38.55,34.57142857142857,1.1474338334424945,9,2,5,9,0
670,1989,w,1-0,1.0,117,D58,17,-1,17,-1,0.0,23,k,2.95,0,0,1,0,2,39.25,32.476190476190474,1.2091472499644174,9,0,4,3,0
671,1989,w,1/2-1/2,0.5,122,E12,11,91,23,100,0.1885245901639344,21,k,3.0,0,0,0,0,2,40.95,39.04761904761905,1.050236603281634,12,1,8,4,0
673,1989,w,1-0,1.0,77,A16,7,-1,23,-1,0.0,31,k,1.45,0,0,0,0,2,40.15,36.19047619047619,1.1789251306217248,6,1,2,3,0
674,1989,w,1/2-1/2,0.5,96,E11,8,-1,8,-1,0.0,15,k,3.0,0,0,0,0,2,41.55,34.61904761904762,1.215196497082141,8,2,5,3,0
679,1989,w,1-0,1.0,75,A17,14,-1,25,-1,0.0,27,k,2.55,0,0,0,0,2,46.15,37.04761904761905,1.2942363094763452,9,2,5,3,0
682,1989,w,1-0,1.0,85,E37,10,-1,10,-1,0.0,-1,none,1.7,15,2,2,1,3,33.2,37.476190476190474,0.9422185236580182,11,1,3,8,0
684,1989,w,1/2-1/2,0.5,49,B38,10,-1,20,-1,0.0,17,k,3.0,0,0,0,0,2,40.4,41.6,0.9974299631650455,5,0,3,3,0
685,1989,w,1-0,1.0,101,E08,23,-1,34,-1,0.0,13,k,3.0,0,0,0,0,2,48.1,33.42857142857143,1.468651629924762,11,5,5,6,1
690,1989,w,1/2-1/2,0.5,69,E32,10,36,10,-1,0.0,19,k,2.35,0,0,0,0,2,35.5,36.857142857142854,0.9667985343655883,7,1,3,9,0
691,1989,w,1/2-1/2,0.5,120,D20,4,-1,21,-1,0.0,13,k,2.9,0,2,0,1,2,42.45,38.523809523809526,1.141420236592369,8,10,8,4,1
692,1989,w,1-0,1.0,45,A34,7,18,16,-1,0.0,33,k,2.076923076923077,1,0,1,0,2,36.23076923076923,25.307692307692307,1.5067495204695354,8,7,4,5,0
694,1989,w,1/2-1/2,0.5,84,E92,23,48,23,75,0.11904761904761904,15,k,1.7,0,0,0,0,2,32.05,35.23809523809524,0.9198277621543504,10,1,4,6,1
695,1989,w,1/2-1/2,0.5,51,A30,14,-1,20,-1,0.0,11,k,2.25,0,0,0,0,2,46.875,38.3125,1.2428786923943314,7,1,3,5,0
696,1989,w,1/2-1/2,0.5,33,E18,18,-1,18,-1,0.0,15,k,2.5714285714285716,0,-1,-1,-1,-1,39.714285714285715,28.428571428571427,1.4327028335649026,1,0,3,0.0,0
697,1989,w,1/2-1/2,0.5,120,D35,7,107,22,106,0.125,17,k,3.0,0,0,0,0,2,48.5,43.19047619047619,1.1311712490123764,13,9,9,7,1
698,1989,w,1-0,1.0,85,A33,8,27,24,-1,0.0,-1,none,0.35,0,0,0,0,2,40.9,32.333333333333336,1.3200683128934405,9,4,9,4,0
702,1989,w,1-0,1.0,79,B78,6,-1,25,-1,0.0,23,q,1.95,0,2,3,0,3,43.7,40.57142857142857,1.08919079154957,7,1,5,3,1
704,1989,w,1-0,1.0,61,B81,6,-1,35,-1,0.0,31,q,1.75,0,0,0,0,2,46.15,37.142857142857146,1.245968417975562,6,2,1,5,0
706,1989,w,1-0,1.0,81,E15,24,72,32,-1,0.0,19,k,2.6,0,0,0,0,2,40.35,35.666666666666664,1.1259167051087553,6,0,3,9,0
707,1989,w,1-0,1.0,51,D39,8,-1,16,-1,0.0,27,k,2.625,0,0,1,0,2,52.375,31.9375,1.6807271469763465,8,1,4,3,1
710,1989,w,1-0,1.0,75,E11,8,29,8,-1,0.0,15,k,3.0,0,0,1,0,2,37.65,36.285714285714285,1.0643656338262295,8,0,9,2,0
712,1989,w,1-0,1.0,57,E35,9,25,22,-1,0.0,37,q,1.9473684210526316,3,0,0,0,2,42.21052631578947,33.31578947368421,1.2846889374623622,7,1,8,2,0
715,1989,w,1-0,1.0,59,C03,14,-1,17,-1,0.0,13,k,2.9,0,2,0,0,2,51.45,40.0,1.282904408915992,8,2,4,9,1
717,1990,w,1-0,1.0,95,A26,22,59,22,-1,0.0,21,k,1.1,0,0,1,0,3,43.0,35.80952380952381,1.208622590310164,11,6,9,0.0,1
719,1990,w,1-0,1.0,57,E35,9,55,24,-1,0.0,-1,none,1.6842105263157894,10,2,0,0,2,39.421052631578945,38.05263157894737,1.072563558775861,7,2,5,6,0
721,1990,w,1/2-1/2,0.5,54,E20,12,17,29,-1,0.0,-1,none,0.29411764705882354,2,0,2,0,3,36.529411764705884,32.55555555555556,1.1342825714284583,9,3,8,3,1
724,1990,w,1/2-1/2,0.5,112,E20,10,49,18,105,0.07142857142857142,23,k,2.0,5,2,3,0,4,40.6,32.0,1.2647111397468431,13,4,9,5,0
726,1990,w,1-0,1.0,121,D34,7,46,30,-1,0.0,13,k,2.35,0,0,0,0,2,39.85,40.904761904761905,0.9744821772955277,10,4,4,10,0
728,1990,w,1-0,1.0,87,C92,26,-1,50,-1,0.0,9,k,2.9,0,0,1,0,2,36.2,40.285714285714285,0.8933242890357171,10,2,4,4,0
730,1990,w,1/2-1/2,0.5,80,C92,26,-1,39,-1,0.0,9,k,3.0,0,2,0,0,2,40.5,37.142857142857146,1.097407685626423,7,5,9,3,1
732,1990,w,1/2-1/2,0.5,82,C92,23,-1,53,-1,0.0,9,k,2.8,0,0,0,0,2,38.8,36.95238095238095,1.0460090611116466,8,0,4,5,1
734,1990,w,1/2-1/2,0.5,167,C92,29,158,31,158,0.059880239520958084,9,k,2.0,0,0,0,0,2,38.2,39.095238095238095,0.9720576868341965,11,4,1,9,1
736,1990,w,1/2-1/2,0.5,35,C43,6,27,33,-1,0.0,25,q,1.75,0,-1,-1,-1,-1,46.5,39.25,1.1923090731353445,4,3,9,3,0
738,1990,w,1/2-1/2,0.5,73,C92,24,64,30,-1,0.0,9,k,3.0,0,0,1,0,3,43.1,33.904761904761905,1.269363687061918,7,2,3,9,0
740,1990,w,1/2-1/2,0.5,80,C45,6,-1,9,-1,0.0,25,k,2.8,0,0,0,1,2,35.05,35.285714285714285,1.013978977572524,10,2,4,3,1
742,1990,w,1-0,1.0,203,C45,6,83,9,-1,0.0,41,k,1.1,5,0,0,0,2,43.05,38.80952380952381,1.1170336530257257,12,12,8,6,0
744,1990,w,1-0,1.0,113,C92,24,101,30,102,0.10619469026548672,9,k,3.0,0,0,1,0,2,42.2,37.476190476190474,1.1407431553417848,11,2,3,6,0
746,1990,w,1-0,1.0,81,C92,26,73,54,-1,0.0,9,k,3.0,0,0,0,0,2,38.6,37.38095238095238,1.0232197807724743,10,7,9,8,0
748,1990,w,1/2-1/2,0.5,85,C92,26,-1,46,-1,0.0,9,k,3.0,0,4,2,0,2,38.35,38.095238095238095,0.9935189551955258,11,4,4,7,0
750,1990,w,1/2-1/2,0.5,71,A17,10,-1,10,-1,0.0,21,k,2.6,0,0,1,0,2,35.85,33.61904761904762,1.0784797733057867,7,0,3,4,0
752,1990,w,1/2-1/2,0.5,85,E13,12,-1,12,-1,0.0,29,q,1.2,0,2,1,0,2,41.1,33.80952380952381,1.2571780281131326,10,3,6,5,1
754,1990,w,1-0,1.0,85,A46,16,-1,19,-1,0.0,11,k,2.35,0,0,0,0,2,45.3,36.76190476190476,1.2368370851831931,8,3,4,4,0
756,1990,w,1-0,1.0,71,E42,12,42,12,-1,0.0,21,k,2.45,0,0,0,0,2,44.2,33.80952380952381,1.327080581247476,9,1,3,8,0
757,1990,w,1/2-1/2,0.5,120,A25,16,-1,35,-1,0.0,25,k,3.0,0,0,1,1,2,38.15,36.80952380952381,1.0515101044722353,9,0,4,5,0
758,1990,w,1/2-1/2,0.5,62,A29,9,-1,16,-1,0.0,13,k,2.3,0,0,0,0,2,37.85,39.333333333333336,0.9909695626791775,5,0,3,4,0
759,1990,w,1-0,1.0,117,A10,13,77,36,77,0.3504273504273504,9,k,3.0,0,0,0,0,2,39.0,39.19047619047619,1.0214091335665128,13,2,8,3,0
760,1990,w,1-0,1.0,71,B07,15,37,15,-1,0.0,-1,none,1.1,4,0,0,0,2,40.5,30.047619047619047,1.403163661854699,8,1,9,3,0
765,1990,w,1-0,1.0,58,B07,10,-1,40,-1,0.0,37,q,0.9473684210526315,3,0,0,0,2,49.8421052631579,39.35,1.2816291352920757,6,0,4,2,1
768,1991,w,1/2-1/2,0.5,75,A86,17,36,21,-1,0.0,19,k,2.45,0,0,0,0,2,43.4,35.333333333333336,1.2410837687672571,8,3,3,9,0
770,1991,w,1/2-1/2,0.5,75,B30,11,-1,24,-1,0.0,7,k,2.25,0,0,0,0,2,47.8,41.04761904761905,1.2126985704151632,10,0,4,10,0
772,1991,w,1/2-1/2,0.5,122,C92,26,76,52,-1,0.0,9,k,2.3,2,2,1,0,3,33.75,41.523809523809526,0.8079409121956784,12,3,7,9,1
774,1991,w,1/2-1/2,0.5,57,E12,11,-1,20,-1,0.0,-1,none,1.0,14,0,1,0,2,38.05263157894737,39.05263157894737,0.9807102524513786,8,1,5,1,0
776,1991,w,1-0,1.0,99,A56,28,46,66,94,0.06060606060606061,-1,none,1.0,4,0,1,0,2,35.9,32.142857142857146,1.1147987641531283,9,0,5,9,0
777,1991,w,1-0,1.0,69,A85,15,-1,15,-1,0.0,17,k,3.0,0,0,2,1,3,36.25,44.38095238095238,0.8249560957943753,7,0,2,3,0
778,1991,w,1-0,1.0,75,E69,41,-1,46,-1,0.0,11,k,1.55,0,0,0,0,1,42.8,30.904761904761905,1.406652166112301,5,0,5,3,0
779,1991,w,1-0,1.0,96,D45,18,-1,20,-1,0.0,15,k,2.5,0,0,0,0,2,44.75,33.142857142857146,1.4012230102045573,5,2,3,1,0
780,1991,w,1-0,1.0,30,B18,6,-1,24,-1,0.0,15,k,3.0,0,-1,-1,-1,-1,47.2,31.333333333333332,1.5986666666666667,4,0,2,2,0
781,1991,w,1-0,1.0,50,B08,23,-1,33,-1,0.0,19,k,2.2666666666666666,0,0,1,0,3,48.733333333333334,34.625,1.4343792882432633,6,0,0.0,6,0
782,1991,w,1-0,1.0,75,E14,12,-1,38,-1,0.0,19,k,1.3,0,0,1,0,2,40.0,33.666666666666664,1.1790830605992875,9,0,3,3,0
783,1991,w,1/2-1/2,0.5,65,C01,5,44,36,63,0.046153846153846156,15,k,1.75,0,0,0,0,2,38.4,37.19047619047619,1.0397503542993034,6,0,5,9,0
784,1991,w,1-0,1.0,107,A48,11,50,23,50,0.5420560747663551,19,k,2.9,0,0,0,0,2,35.55,33.857142857142854,1.0677875493978912,11,2,5,9,0
785,1991,w,1-0,1.0,53,E91,16,-1,16,-1,0.0,21,k,2.1176470588235294,0,0,0,0,1,40.529411764705884,30.235294117647058,1.337099830985163,4,0,3,1,0
786,1991,w,1-0,1.0,119,C80,10,58,21,105,0.12605042016806722,9,k,2.4,0,0,0,0,2,46.2,36.714285714285715,1.299974491752944,13,5,5,9,0
787,1991,w,1-0,1.0,87,D06,5,-1,23,-1,0.0,15,k,3.0,0,0,0,0,2,44.8,38.61904761904762,1.174150879384157,10,4,2,6,0
788,1991,w,1/2-1/2,0.5,90,E08,22,-1,23,-1,0.0,11,k,2.35,0,0,0,0,2,43.05,33.476190476190474,1.2965322466194016,8,1,5,3,0
789,1991,w,1-0,1.0,83,C68,7,52,7,72,0.14457831325301204,9,k,2.55,0,0,0,0,2,35.5,34.38095238095238,1.0378525091184592,11,0,2,9,0
790,1991,w,1/2-1/2,0.5,58,A04,20,-1,30,-1,0.0,11,k,1.6842105263157894,0,0,0,0,2,37.36842105263158,44.35,0.8444356637862713,6,0,3,5,0
791,1991,w,1-0,1.0,89,D35,7,59,24,-1,0.0,23,k,2.95,0,0,0,0,2,42.8,39.333333333333336,1.0807844346816673,9,2,9,5,0
792,1991,w,1-0,1.0,57,D20,4,-1,27,-1,0.0,15,k,2.736842105263158,0,0,1,0,3,48.21052631578947,32.78947368421053,1.607448951538593,6,6,1,4,0
793,1991,w,1/2-1/2,0.5,88,D36,7,78,23,-1,0.0,19,k,1.5,0,0,0,0,3,48.8,34.57142857142857,1.435255612283357,9,2,3,7,1
794,1991,w,1-0,1.0,83,D94,16,-1,16,-1,0.0,-1,none,2.25,0,2,1,0,2,40.1,33.23809523809524,1.213460908268259,5,2,5,3,0
795,1991,w,1-0,1.0,59,A57,7,-1,30,-1,0.0,25,k,2.1,0,0,0,1,2,46.7,40.35,1.164701921875546,6,3,2,4,0
796,1991,w,1/2-1/2,0.5,46,D32,11,34,19,-1,0.0,17,k,3.0,0,0,2,0,3,41.07692307692308,35.214285714285715,1.1929507031254631,6,0,3,9,0
797,1991,w,1-0,1.0,71,C54,17,46,22,-1,0.0,15,k,3.0,0,0,0,0,2,38.15,35.714285714285715,1.1028423570212562,4,0,3,10,0
798,1991,w,1-0,1.0,81,C42,5,-1,25,-1,0.0,13,k,2.3,0,2,1,0,3,39.8,43.42857142857143,0.9625034167282978,10,3,3,6,0
799,1991,w,1-0,1.0,85,A25,24,-1,48,-1,0.0,27,k,2.0,0,0,0,0,2,43.9,34.95238095238095,1.2555890916892865,11,4,3,5,0
800,1991,w,1-0,1.0,33,A25,25,-1,29,-1,0.0,-1,none,2.142857142857143,2,-1,-1,-1,-1,42.285714285714285,40.42857142857143,1.0110754985754984,3,1,0.0,3,0
801,1991,w,1-0,1.0,71,E94,18,26,23,-1,0.0,13,k,1.1,0,2,0,0,2,34.6,30.38095238095238,1.181083769635816,10,2,3,9,0
802,1991,w,1-0,1.0,78,E91,32,-1,48,-1,0.0,13,k,3.0,0,0,0,0,2,44.55,33.80952380952381,1.329447582201809,10,0,3,10,0
803,1991,w,1/2-1/2,0.5,96,A30,12,59,22,65,0.3333333333333333,9,k,2.4,0,0,0,0,2,44.1,33.666666666666664,1.3661898656899907,11,1,9,3,0
804,1991,w,1-0,1.0,71,D06,5,13,22,55,0.23943661971830985,21,k,0.75,0,0,0,0,2,34.25,22.61904761904762,1.7219005032031347,8,5,9,5,0
805,1991,w,1-0,1.0,25,C62,19,-1,19,-1,0.0,-1,none,1.0,0,-1,-1,-1,-1,43.0,23.666666666666668,1.8695652173913042,1,3,0.0,3,0
806,1991,w,1-0,1.0,79,D03,16,61,16,-1,0.0,33,k,1.55,1,0,0,0,2,42.45,32.285714285714285,1.3212012977125154,10,3,7,4,0
807,1991,w,1-0,1.0,75,B01,3,67,22,-1,0.0,35,k,0.95,2,0,1,0,3,42.9,37.904761904761905,1.1413149965705092,7,4,11,3,1
808,1991,w,1-0,1.0,80,C66,15,20,15,80,0.0125,11,k,1.75,0,2,3,0,3,36.4,26.238095238095237,1.539550662512895,11,3,2,9,0
809,1991,w,1-0,1.0,71,C60,8,16,9,-1,0.0,-1,none,0.8,0,0,1,0,3,39.75,26.0,1.6091912849977366,8,2,5,9,0
810,1991,w,1/2-1/2,0.5,69,D30,13,-1,25,-1,0.0,9,k,3.0,0,0,0,0,2,41.35,42.61904761904762,0.977239082290809,5,0,3,3,0
811,1991,w,1-0,1.0,89,E68,35,-1,37,-1,0.0,11,k,3.0,0,0,0,0,1,41.4,36.23809523809524,1.1461996432723034,10,3,3,4,0
812,1991,w,1-0,1.0,69,A04,6,52,40,-1,0.0,19,k,2.7,0,0,0,0,2,48.75,33.61904761904762,1.4628693221054052,9,0,3,10,0
813,1991,w,1-0,1.0,113,A28,15,63,39,-1,0.0,-1,none,2.7,13,0,0,0,2,42.35,35.904761904761905,1.2009770816513452,12,4,6,4,0
814,1991,w,1-0,1.0,59,A04,12,-1,43,-1,0.0,9,k,1.4,0,0,1,0,3,41.55,39.3,1.0786835549226474,6,0,1,3,0
815,1991,w,1-0,1.0,31,D20,4,-1,16,-1,0.0,19,k,3.0,0,-1,-1,-1,-1,41.0,27.833333333333332,1.5072641151951498,4,1,3,4,0
816,1991,w,1-0,1.0,53,E94,20,52,44,-1,0.0,13,k,3.0,0,0,1,0,2,46.411764705882355,32.1764705882353,1.4826166624464077,7,0,4,10,0
817,1991,w,1/2-1/2,0.5,80,A86,28,45,49,74,0.0875,-1,none,1.45,7,0,1,0,3,37.35,36.523809523809526,1.096716679493214,9,1,9,3,1
818,1991,w,1-0,1.0,41,E61,13,-1,23,-1,0.0,-1,none,1.0,6,0,1,0,3,44.54545454545455,28.90909090909091,1.5942817710448414,5,1,3,3,0
819,1991,w,1-0,1.0,83,D13,9,39,19,61,0.1686746987951807,-1,none,1.95,4,0,0,0,2,35.75,32.80952380952381,1.1589193611965438,13,2,7,12,0
820,1991,w,1/2-1/2,0.5,42,D36,7,-1,35,-1,0.0,19,k,2.3636363636363638,0,0,1,0,3,43.36363636363637,43.0,1.025576118667774,3,0,1,3,0
821,1991,w,1-0,1.0,37,A80,6,-1,18,-1,0.0,-1,none,1.0,4,-1,-1,-1,-1,42.666666666666664,36.111111111111114,1.2271424224043361,3,2,3,1,0
822,1991,w,1-0,1.0,61,A18,9,-1,9,-1,0.0,19,k,1.9,0,2,1,1,3,38.8,33.666666666666664,1.1953461855509733,9,2,3,5,0
823,1991,w,1-0,1.0,99,E41,18,74,18,-1,0.0,13,k,2.45,0,0,0,0,1,36.45,37.95238095238095,0.9580807526564981,11,1,3,10,0
825,1991,w,1-0,1.0,75,D45,20,-1,55,-1,0.0,17,k,2.6,0,0,2,0,3,45.15,41.0,1.1160515142118572,8,0,1,11,1
828,1991,w,1/2-1/2,0.5,100,A35,14,67,40,88,0.13,19,k,2.4,0,0,0,0,2,42.25,32.0,1.3773369567571259,13,0,9,6,1
830,1991,w,1-0,1.0,61,A50,12,30,12,-1,0.0,-1,none,0.4,3,0,2,0,3,34.45,25.666666666666668,1.400339599245534,7,2,3,9,0
832,1991,w,1-0,1.0,67,A19,12,51,18,-1,0.0,35,k,1.45,2,0,0,0,2,49.35,36.0,1.3694195559649804,5,1,9,0.0,1
834,1991,w,1/2-1/2,0.5,54,C43,6,23,14,44,0.2037037037037037,11,k,1.8235294117647058,0,0,1,1,3,30.529411764705884,29.333333333333332,1.100188811077303,8,1,6,4,1
836,1991,w,1/2-1/2,0.5,79,A21,30,77,46,76,0.05063291139240506,15,k,2.05,0,0,0,0,1,44.7,37.80952380952381,1.1828447409576273,13,5,9,3,0
837,1991,w,1/2-1/2,0.5,90,D55,11,58,11,-1,0.0,31,k,2.75,0,0,0,0,1,48.3,35.04761904761905,1.3857998741204656,9,2,3,9,0
840,1991,w,1-0,1.0,71,B87,6,-1,30,-1,0.0,15,k,3.0,0,0,0,0,2,47.5,34.714285714285715,1.384297108901805,7,2,4,5,0
841,1991,w,1-0,1.0,91,C01,5,42,17,73,0.2087912087912088,19,k,2.95,0,0,0,0,2,40.35,40.04761904761905,1.0082474564345336,11,5,4,9,0
844,1991,w,1/2-1/2,0.5,147,C43,6,23,14,64,0.5714285714285714,11,k,1.4,0,0,2,0,3,32.8,30.095238095238095,1.1492182152232862,12,0,6,5,1
