game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
231,2004,w,0-1,0.0,102,B46,6,80,25,80,0.22549019607843138,17,k,1.65,0,0,0,0,2,43.1,38.42857142857143,1.1421369778107189,10,2,7,8,0
233,2004,w,0-1,0.0,96,B30,9,-1,9,-1,0.0,15,k,2.8,0,2,3,0,3,39.6,29.857142857142858,1.4205464105931782,7,1,6,3,0
235,2004,w,1-0,1.0,93,A45,5,-1,5,-1,0.0,23,k,2.8,0,0,0,0,2,39.05,35.523809523809526,1.1107300075528572,9,1,3,3,0
237,2004,w,0-1,0.0,158,A45,7,-1,7,-1,0.0,19,q,2.15,0,0,0,0,2,45.7,38.904761904761905,1.1811481050202965,10,2,5,3,0
239,2004,w,0-1,0.0,47,B30,15,-1,25,-1,0.0,17,k,2.0,0,0,0,0,2,41.642857142857146,48.285714285714285,0.8726685369689384,6,2,2,3,0
241,2004,w,0-1,0.0,86,C71,15,-1,15,-1,0.0,9,k,2.5,0,0,0,0,2,39.65,35.476190476190474,1.1382204036190102,7,5,4,5,0
244,2004,w,1/2-1/2,0.5,49,D61,17,-1,22,-1,0.0,25,k,2.8666666666666667,0,0,1,0,3,40.8,38.13333333333333,1.1111531548582305,8,1,3,3,0
245,2004,w,0-1,0.0,69,A45,8,-1,25,-1,0.0,43,k,0.9,6,0,0,1,2,47.15,37.523809523809526,1.3194761736137,5,4,8,2,0
247,2004,w,1/2-1/2,0.5,103,D52,20,65,35,-1,0.0,19,k,1.95,0,0,1,0,3,48.05,33.95238095238095,1.4423340757393728,11,3,8,3,0
248,2004,w,0-1,0.0,82,C02,14,-1,34,-1,0.0,23,k,2.1,0,0,0,0,2,34.9,38.714285714285715,0.9253544164314178,11,1,5,7,0
250,2004,w,1/2-1/2,0.5,86,D17,8,61,29,61,0.3023255813953488,17,k,2.9,0,0,0,0,2,42.45,39.76190476190476,1.0912445426954533,10,1,9,3,0
252,2004,w,1-0,1.0,39,B30,9,-1,9,-1,0.0,15,k,2.1,0,0,0,0,2,42.8,48.1,0.885766599155657,6,1,2,3,0
254,2004,w,1-0,1.0,69,B67,6,-1,36,-1,0.0,15,q,2.7,0,0,0,0,2,44.35,39.38095238095238,1.1324173264429411,10,3,4,5,1
256,2004,w,1/2-1/2,0.5,54,A45,27,-1,27,-1,0.0,49,k,1.7058823529411764,9,0,0,0,1,41.588235294117645,28.88888888888889,1.458692451756063,6,0,5,3,0
257,2004,w,1-0,1.0,85,A45,9,18,35,-1,0.0,19,q,2.0,0,0,0,0,2,36.35,27.0,1.3663473349955773,10,7,3,8,0
259,2004,w,1/2-1/2,0.5,43,E20,14,31,14,-1,0.0,27,k,2.75,0,0,2,0,3,42.75,30.916666666666668,1.4674901965944505,5,0,9,0.0,0
262,2004,w,1-0,1.0,79,D17,8,-1,17,-1,0.0,39,q,1.15,4,0,0,0,2,39.75,34.76190476190476,1.1964231936172884,9,3,3,5,0
265,2004,w,1-0,1.0,105,D15,23,47,25,91,0.14285714285714285,21,k,3.0,0,0,0,0,2,41.6,34.333333333333336,1.2129889082882712,13,0,8,7,0
267,2004,w,1-0,1.0,65,B04,8,-1,23,-1,0.0,13,k,3.0,0,0,0,0,2,46.8,32.80952380952381,1.4812419072022232,8,1,6,4,1
270,2004,w,0-1,0.0,88,A45,13,18,16,-1,0.0,19,q,0.45,0,0,2,0,3,42.05,37.76190476190476,1.1247281772842874,8,3,5,7,0
271,2004,w,1/2-1/2,0.5,62,E32,15,52,26,-1,0.0,-1,none,1.1,3,0,0,0,2,39.45,40.333333333333336,0.9778369555276291,7,0,3,9,0
274,2004,w,0-1,0.0,164,A45,7,36,7,90,0.4573170731707317,37,q,1.2,3,0,1,0,3,34.35,33.333333333333336,1.0555784637241685,12,7,4,9,0
275,2004,w,1-0,1.0,43,C66,12,30,18,-1,0.0,9,k,3.0,0,0,0,0,2,49.833333333333336,25.416666666666668,2.0961928727876025,8,7,4,9,1
277,2004,w,1-0,1.0,76,C02,14,-1,20,-1,0.0,17,k,3.0,0,0,0,0,2,44.15,41.523809523809526,1.0611755826592324,7,3,4,0.0,1
279,2004,w,1-0,1.0,107,C66,28,-1,32,-1,0.0,9,k,3.0,0,0,0,0,2,39.05,37.142857142857146,1.085729793021701,10,1,5,3,0
280,2004,w,1/2-1/2,0.5,39,D87,7,-1,10,-1,0.0,19,k,3.0,0,0,1,0,2,38.9,37.7,0.9991426215110426,4,0,3,2,0
283,2004,w,1-0,1.0,176,A67,8,-1,47,-1,0.0,25,k,1.4,6,0,1,0,2,42.7,36.142857142857146,1.2080306840256814,12,23,6,8,1
285,2004,w,1-0,1.0,61,C18,10,-1,10,-1,0.0,29,k,2.6,0,0,1,1,2,41.15,43.80952380952381,0.9353523437989031,9,3,3,4,0
287,2004,w,1-0,1.0,69,C67,8,16,11,68,0.028985507246376812,7,k,2.75,0,0,0,0,2,34.35,29.904761904761905,1.1584453132794792,9,4,3,9,0
288,2004,w,1/2-1/2,0.5,63,B42,6,29,11,-1,0.0,25,q,2.2,0,2,1,0,3,35.15,30.19047619047619,1.251249952283895,8,6,10,3,0
290,2004,w,1/2-1/2,0.5,88,A77,16,-1,37,-1,0.0,15,k,1.7,0,0,1,0,3,40.15,40.476190476190474,0.983249155602673,10,15,3,4,1
