game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
271,1953,w,1-0,1.0,81,A34,7,-1,10,-1,0.0,-1,none,2.2,20,0,1,0,2,38.65,37.142857142857146,1.0430198849941579,9,3,3,7,0
273,1953,w,1-0,1.0,133,A04,28,71,36,115,0.14285714285714285,11,k,2.2,0,0,0,0,2,37.6,41.80952380952381,0.9084219530574138,11,0,9,3,0
275,1953,w,1/2-1/2,0.5,37,E67,19,-1,24,-1,0.0,13,k,3.0,0,-1,-1,-1,-1,45.111111111111114,39.77777777777778,1.1196999753013077,4,0,3,3,0
277,1953,w,1/2-1/2,0.5,25,D14,5,25,19,-1,0.0,-1,none,2.0,0,-1,-1,-1,-1,34.666666666666664,44.666666666666664,0.8207070707070707,4,1,9,3,0
278,1954,w,1-0,1.0,81,D08,5,46,16,69,0.16049382716049382,-1,none,1.55,0,0,1,0,3,35.9,32.0,1.1728568409348301,11,4,3,9,0
280,1954,w,1-0,1.0,45,A47,21,-1,28,-1,0.0,-1,none,1.0,8,0,0,0,2,47.07692307692308,28.46153846153846,1.6832611965881359,5,3,3,3,0
281,1954,w,1-0,1.0,167,D46,14,60,16,-1,0.0,-1,none,1.8,0,0,0,0,2,42.45,40.38095238095238,1.0567999500852447,12,5,6,6,0
283,1954,w,1/2-1/2,0.5,44,D86,7,-1,10,-1,0.0,-1,none,1.6666666666666667,0,0,0,0,1,42.166666666666664,36.84615384615385,1.1710862050499984,6,0,3,5,0
285,1954,w,1-0,1.0,100,E87,35,-1,35,-1,0.0,17,q,1.7,0,0,0,0,1,31.95,39.523809523809526,0.8057956343627108,6,0,5,4,0
287,1954,w,1/2-1/2,0.5,28,A17,21,-1,27,-1,0.0,15,k,3.0,0,-1,-1,-1,-1,45.5,37.0,1.209321540675841,2,0,1,2,0
289,1954,w,1/2-1/2,0.5,33,A30,12,-1,17,-1,0.0,9,k,3.0,0,-1,-1,-1,-1,47.714285714285715,37.142857142857146,1.3036390348060178,5,1,5,5,0
291,1954,w,1/2-1/2,0.5,69,A54,23,66,-1,-1,0.0,13,k,2.35,0,0,0,0,2,45.15,40.76190476190476,1.132871006701639,6,0,5,9,0
293,1954,w,1/2-1/2,0.5,80,D35,7,-1,18,-1,0.0,23,k,2.3,0,0,0,0,2,42.8,40.523809523809526,1.0717343876949204,8,0,5,3,0
